[ 2026-05-15 06:13:59 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_DirichletPartitionStrategy_DFedAdp_model_build_fn_20260515_061359 and copied 02_mnist_dirichlet_10.0.yaml
[ 2026-05-15 06:28:36 | node_11 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:36 | node_15 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:36 | node_41 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.7056816816329956, 'test_acc': 0.7798742055892944, 'test_precision': 0.6694820523262024, 'test_recall': 0.6333786845207214, 'test_f1': 0.6375746130943298, 'communication_cost': 60214336}
[ 2026-05-15 06:28:36 | node_14 | INFO ] ♻️ Proactively processing 7 early models for round 4.
[ 2026-05-15 06:28:36 | node_12 | INFO ] 🧩 Model added for round 4 (5/9) from ['node_9']
[ 2026-05-15 06:28:36 | node_18 | INFO ] 🧩 Model added for round 4 (4/11) from ['node_3']
[ 2026-05-15 06:28:36 | node_41 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (1/12) from ['node_24']
[ 2026-05-15 06:28:37 | node_11 | INFO ] ♻️ Proactively processing 3 early models for round 4.
[ 2026-05-15 06:28:37 | node_48 | INFO ] 🤫 Gossip finished.
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (2/12) from ['node_39']
[ 2026-05-15 06:28:37 | node_3 | INFO ] 🧩 Model added for round 4 (3/6) from ['node_18']
[ 2026-05-15 06:28:37 | node_11 | INFO ] 🧩 Model added for round 4 (1/9) from ['node_6']
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (3/12) from ['node_1']
[ 2026-05-15 06:28:37 | node_5 | INFO ] 🧩 Model added for round 4 (4/7) from ['node_36']
[ 2026-05-15 06:28:37 | node_17 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:37 | node_49 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:37 | node_11 | INFO ] 🧩 Model added for round 4 (2/9) from ['node_8']
[ 2026-05-15 06:28:37 | node_44 | INFO ] 🧩 Model added for round 4 (3/7) from ['node_5']
[ 2026-05-15 06:28:37 | node_45 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (4/12) from ['node_8']
[ 2026-05-15 06:28:37 | node_48 | INFO ] 🔬 Evaluating...
[ 2026-05-15 06:28:37 | node_11 | INFO ] 🧩 Model added for round 4 (3/9) from ['node_22']
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (5/12) from ['node_21']
[ 2026-05-15 06:28:37 | node_33 | INFO ] 🧩 Model added for round 4 (4/10) from ['node_12']
[ 2026-05-15 06:28:37 | node_11 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:37 | node_15 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:37 | node_45 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (6/12) from ['node_13']
[ 2026-05-15 06:28:37 | node_14 | INFO ] 🧩 Model added for round 4 (7/12) from ['node_43']
[ 2026-05-15 06:28:38 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:38 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:38 | node_48 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8183616399765015, 'test_acc': 0.7368420958518982, 'test_precision': 0.5249754190444946, 'test_recall': 0.4437766969203949, 'test_f1': 0.4656025469303131, 'communication_cost': 60214336}
[ 2026-05-15 06:28:38 | node_42 | INFO ] 🤫 Gossip finished.
[ 2026-05-15 06:28:38 | node_49 | INFO ] 🧩 Model added for round 4 (4/11) from ['node_2']
[ 2026-05-15 06:28:38 | node_45 | INFO ] ♻️ Proactively processing 4 early models for round 4.
[ 2026-05-15 06:28:38 | node_7 | INFO ] ✅ [FORCE] Local model added for round 4. (5/12)
[ 2026-05-15 06:28:38 | node_45 | INFO ] 🧩 Model added for round 4 (1/9) from ['node_39']
[ 2026-05-15 06:28:38 | node_7 | INFO ] 📤 Sending model to 11 direct neighbors: ['node_2', 'node_10', 'node_12', 'node_16', 'node_17', 'node_19', 'node_25', 'node_30', 'node_35', 'node_41', 'node_43']
[ 2026-05-15 06:28:38 | node_48 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-15 06:28:38 | node_42 | INFO ] 🔬 Evaluating...
[ 2026-05-15 06:28:38 | node_45 | INFO ] 🧩 Model added for round 4 (2/9) from ['node_26']
[ 2026-05-15 06:28:38 | node_45 | INFO ] 🧩 Model added for round 4 (3/9) from ['node_8']
[ 2026-05-15 06:28:38 | node_45 | INFO ] 🧩 Model added for round 4 (4/9) from ['node_37']
[ 2026-05-15 06:28:38 | node_11 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:39 | node_45 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:39 | node_42 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.6513108611106873, 'test_acc': 0.7967914342880249, 'test_precision': 0.5617746114730835, 'test_recall': 0.5050018429756165, 'test_f1': 0.5183598399162292, 'communication_cost': 26343772}
[ 2026-05-15 06:28:39 | node_20 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:39 | node_2 | INFO ] 🧩 Model added for round 4 (4/8) from ['node_7']
[ 2026-05-15 06:28:39 | node_14 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:39 | node_42 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-15 06:28:39 | node_20 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:39 | node_9 | INFO ] 🧩 Model added for round 4 (4/8) from ['node_18']
[ 2026-05-15 06:28:39 | node_20 | INFO ] ♻️ Proactively processing 1 early models for round 4.
[ 2026-05-15 06:28:39 | node_40 | INFO ] 🧩 Model added for round 4 (3/4) from ['node_13']
[ 2026-05-15 06:28:39 | node_49 | INFO ] 🧩 Model added for round 4 (5/11) from ['node_29']
[ 2026-05-15 06:28:39 | node_20 | INFO ] 🧩 Model added for round 4 (1/7) from ['node_1']
[ 2026-05-15 06:28:39 | node_20 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:40 | node_11 | INFO ] 🧩 Model added for round 4 (4/9) from ['node_36']
[ 2026-05-15 06:28:40 | node_45 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:40 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:40 | node | INFO ] ✅ [FORCE] Local model added for round 4. (3/9)
[ 2026-05-15 06:28:40 | node_14 | INFO ] 🧩 Model added for round 4 (8/12) from ['node_9']
[ 2026-05-15 06:28:40 | node | INFO ] 📤 Sending model to 8 direct neighbors: ['node_8', 'node_25', 'node_26', 'node_28', 'node_34', 'node_38', 'node_42', 'node_48']
[ 2026-05-15 06:28:40 | node_35 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-15 06:28:40 | node_23 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:40 | node_30 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:40 | node_35 | INFO ] 🔬 Evaluating...
[ 2026-05-15 06:28:40 | node_23 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:41 | node_16 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:41 | node_30 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:41 | node_8 | INFO ] 🧩 Model added for round 4 (4/9) from ['node']
[ 2026-05-15 06:28:41 | node_20 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:41 | node_36 | INFO ] 🧩 Model added for round 4 (5/11) from ['node_12']
[ 2026-05-15 06:28:41 | node_32 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:41 | node_23 | INFO ] ♻️ Proactively processing 3 early models for round 4.
[ 2026-05-15 06:28:41 | node_16 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:41 | node_23 | INFO ] 🧩 Model added for round 4 (1/7) from ['node_1']
[ 2026-05-15 06:28:41 | node_35 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.8579806089401245, 'test_acc': 0.7384615540504456, 'test_precision': 0.5369438529014587, 'test_recall': 0.48796385526657104, 'test_f1': 0.4793034493923187, 'communication_cost': 37633960}
[ 2026-05-15 06:28:41 | node_36 | INFO ] 🧩 Model added for round 4 (6/11) from ['node_3']
[ 2026-05-15 06:28:41 | node_30 | INFO ] ♻️ Proactively processing 2 early models for round 4.
[ 2026-05-15 06:28:41 | node_32 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:41 | node_23 | INFO ] 🧩 Model added for round 4 (2/7) from ['node_44']
[ 2026-05-15 06:28:41 | node_28 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:41 | node_30 | INFO ] 🧩 Model added for round 4 (1/9) from ['node_33']
[ 2026-05-15 06:28:41 | node_35 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-15 06:28:41 | node_23 | INFO ] 🧩 Model added for round 4 (3/7) from ['node_29']
[ 2026-05-15 06:28:41 | node_16 | INFO ] ♻️ Proactively processing 4 early models for round 4.
[ 2026-05-15 06:28:41 | node_30 | INFO ] 🧩 Model added for round 4 (2/9) from ['node_44']
[ 2026-05-15 06:28:41 | node_23 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:41 | node_28 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:41 | node_16 | INFO ] 🧩 Model added for round 4 (1/11) from ['node_39']
[ 2026-05-15 06:28:41 | node_30 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:41 | node_10 | INFO ] 🧩 Model added for round 4 (3/7) from ['node_7']
[ 2026-05-15 06:28:41 | node_32 | INFO ] ♻️ Proactively processing 3 early models for round 4.
[ 2026-05-15 06:28:41 | node_16 | INFO ] 🧩 Model added for round 4 (2/11) from ['node_1']
[ 2026-05-15 06:28:41 | node_32 | INFO ] 🧩 Model added for round 4 (1/8) from ['node_4']
[ 2026-05-15 06:28:42 | node_16 | INFO ] 🧩 Model added for round 4 (3/11) from ['node_2']
[ 2026-05-15 06:28:42 | node_32 | INFO ] 🧩 Model added for round 4 (2/8) from ['node_21']
[ 2026-05-15 06:28:42 | node_28 | INFO ] ♻️ Proactively processing 4 early models for round 4.
[ 2026-05-15 06:28:42 | node_16 | INFO ] 🧩 Model added for round 4 (4/11) from ['node_3']
[ 2026-05-15 06:28:42 | node_32 | INFO ] 🧩 Model added for round 4 (3/8) from ['node_10']
[ 2026-05-15 06:28:42 | node_28 | INFO ] 🧩 Model added for round 4 (1/12) from ['node_1']
[ 2026-05-15 06:28:42 | node_16 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:42 | node_32 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:42 | node_28 | INFO ] 🧩 Model added for round 4 (2/12) from ['node_37']
[ 2026-05-15 06:28:42 | node_10 | INFO ] 🧩 Model added for round 4 (4/7) from ['node_18']
[ 2026-05-15 06:28:42 | node_28 | INFO ] 🧩 Model added for round 4 (3/12) from ['node_43']
[ 2026-05-15 06:28:42 | node_28 | INFO ] 🧩 Model added for round 4 (4/12) from ['node_29']
[ 2026-05-15 06:28:42 | node_17 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:42 | node_49 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:42 | node_28 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:42 | node_17 | INFO ] ✅ [FORCE] Local model added for round 4. (6/10)
[ 2026-05-15 06:28:42 | node_12 | INFO ] 🧩 Model added for round 4 (6/9) from ['node_36']
[ 2026-05-15 06:28:42 | node_49 | INFO ] ✅ [FORCE] Local model added for round 4. (6/11)
[ 2026-05-15 06:28:42 | node_31 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:42 | node_17 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_4', 'node_5', 'node_7', 'node_26', 'node_28', 'node_33', 'node_44', 'node_47', 'node_48']
[ 2026-05-15 06:28:42 | node_49 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_1', 'node_2', 'node_10', 'node_11', 'node_12', 'node_15', 'node_25', 'node_29', 'node_33', 'node_38']
[ 2026-05-15 06:28:42 | node_23 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:42 | node_30 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:42 | node_15 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:43 | node_31 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:43 | node_15 | INFO ] ✅ [FORCE] Local model added for round 4. (7/11)
[ 2026-05-15 06:28:43 | node_16 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:43 | node_32 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:43 | node_15 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_8', 'node_16', 'node_20', 'node_22', 'node_24', 'node_26', 'node_33', 'node_39', 'node_41', 'node_49']
[ 2026-05-15 06:28:43 | node_47 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:43 | node_31 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:43 | node_4 | INFO ] 🧩 Model added for round 4 (3/4) from ['node_17']
[ 2026-05-15 06:28:43 | node_47 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:43 | node_1 | INFO ] 🧩 Model added for round 4 (3/10) from ['node_49']
[ 2026-05-15 06:28:43 | node_16 | INFO ] 🧩 Model added for round 4 (5/11) from ['node_9']
[ 2026-05-15 06:28:43 | node_28 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:44 | node_11 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:44 | node_47 | INFO ] ♻️ Proactively processing 4 early models for round 4.
[ 2026-05-15 06:28:44 | node_8 | INFO ] 🧩 Model added for round 4 (5/9) from ['node_15']
[ 2026-05-15 06:28:44 | node_12 | INFO ] 🧩 Model added for round 4 (7/9) from ['node_7']
[ 2026-05-15 06:28:44 | node_47 | INFO ] 🧩 Model added for round 4 (1/9) from ['node_1']
[ 2026-05-15 06:28:44 | node_11 | INFO ] ✅ [FORCE] Local model added for round 4. (5/9)
[ 2026-05-15 06:28:44 | node_47 | INFO ] 🧩 Model added for round 4 (2/9) from ['node_37']
[ 2026-05-15 06:28:44 | node_11 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_6', 'node_8', 'node_22', 'node_35', 'node_36', 'node_38', 'node_41', 'node_49']
[ 2026-05-15 06:28:44 | node_47 | INFO ] 🧩 Model added for round 4 (3/9) from ['node_29']
[ 2026-05-15 06:28:44 | node_14 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:44 | node_26 | INFO ] 🧩 Model added for round 4 (6/9) from ['node']
[ 2026-05-15 06:28:44 | node_47 | INFO ] 🧩 Model added for round 4 (4/9) from ['node_13']
[ 2026-05-15 06:28:44 | node_14 | INFO ] ✅ [FORCE] Local model added for round 4. (9/12)
[ 2026-05-15 06:28:44 | node_31 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:44 | node_47 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:44 | node_27 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:44 | node_14 | INFO ] 📤 Sending model to 11 direct neighbors: ['node_1', 'node_8', 'node_9', 'node_13', 'node_21', 'node_23', 'node_24', 'node_35', 'node_39', 'node_41', 'node_43']
[ 2026-05-15 06:28:44 | node_23 | INFO ] 🧩 Model added for round 4 (4/7) from ['node_18']
[ 2026-05-15 06:28:45 | node_27 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:45 | node_6 | INFO ] 🧩 Model added for round 4 (4/5) from ['node_11']
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:45 | node_45 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:45 | node_46 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:45 | node_5 | INFO ] 🧩 Model added for round 4 (5/7) from ['node_17']
[ 2026-05-15 06:28:45 | node_45 | INFO ] ✅ [FORCE] Local model added for round 4. (5/9)
[ 2026-05-15 06:28:45 | node_27 | INFO ] ♻️ Proactively processing 2 early models for round 4.
[ 2026-05-15 06:28:45 | node_49 | INFO ] 🧩 Model added for round 4 (7/11) from ['node_12']
[ 2026-05-15 06:28:45 | node_45 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_8', 'node_26', 'node_27', 'node_28', 'node_34', 'node_37', 'node_39', 'node_42']
[ 2026-05-15 06:28:45 | node_46 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:45 | node_27 | INFO ] 🧩 Model added for round 4 (1/9) from ['node_6']
[ 2026-05-15 06:28:45 | node_1 | INFO ] 🧩 Model added for round 4 (4/10) from ['node_14']
[ 2026-05-15 06:28:45 | node_19 | INFO ] ♻️ Proactively processing 5 early models for round 4.
[ 2026-05-15 06:28:45 | node_27 | INFO ] 🧩 Model added for round 4 (2/9) from ['node_22']
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🧩 Model added for round 4 (1/11) from ['node_40']
[ 2026-05-15 06:28:45 | node_27 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🧩 Model added for round 4 (2/11) from ['node_1']
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🧩 Model added for round 4 (3/11) from ['node_33']
[ 2026-05-15 06:28:45 | node_47 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:45 | node_46 | INFO ] ♻️ Proactively processing 2 early models for round 4.
[ 2026-05-15 06:28:45 | node_13 | INFO ] 🧩 Model added for round 4 (3/6) from ['node_36']
[ 2026-05-15 06:28:45 | node_19 | INFO ] 🧩 Model added for round 4 (4/11) from ['node_29']
[ 2026-05-15 06:28:45 | node_46 | INFO ] 🧩 Model added for round 4 (1/11) from ['node_29']
[ 2026-05-15 06:28:46 | node_19 | INFO ] 🧩 Model added for round 4 (5/11) from ['node_43']
[ 2026-05-15 06:28:46 | node_46 | INFO ] 🧩 Model added for round 4 (2/11) from ['node_22']
[ 2026-05-15 06:28:46 | node_8 | INFO ] 🧩 Model added for round 4 (6/9) from ['node_45']
[ 2026-05-15 06:28:46 | node_19 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:46 | node_46 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:46 | node_20 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:46 | node_20 | INFO ] ✅ [FORCE] Local model added for round 4. (2/7)
[ 2026-05-15 06:28:46 | node_42 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:46 | node_20 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_1', 'node_15', 'node_28', 'node_35', 'node_41', 'node_46']
[ 2026-05-15 06:28:46 | node_8 | INFO ] 🧩 Model added for round 4 (7/9) from ['node_11']
[ 2026-05-15 06:28:46 | node_16 | INFO ] 🧩 Model added for round 4 (6/11) from ['node_15']
[ 2026-05-15 06:28:46 | node_27 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:46 | node_2 | INFO ] 🧩 Model added for round 4 (5/8) from ['node_49']
[ 2026-05-15 06:28:46 | node_34 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:46 | node_42 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:47 | node_16 | INFO ] 🧩 Model added for round 4 (7/11) from ['node_7']
[ 2026-05-15 06:28:47 | node_24 | INFO ] 🧩 Model added for round 4 (4/6) from ['node_18']
[ 2026-05-15 06:28:47 | node_34 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:47 | node_18 | INFO ] 🧩 Model added for round 4 (5/11) from ['node_9']
[ 2026-05-15 06:28:47 | node_28 | INFO ] 🧩 Model added for round 4 (5/12) from ['node']
[ 2026-05-15 06:28:47 | node_19 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:47 | node_46 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:47 | node_42 | INFO ] ♻️ Proactively processing 2 early models for round 4.
[ 2026-05-15 06:28:47 | node_1 | INFO ] 🧩 Model added for round 4 (5/10) from ['node_20']
[ 2026-05-15 06:28:47 | node_42 | INFO ] 🧩 Model added for round 4 (1/8) from ['node_37']
[ 2026-05-15 06:28:47 | node_34 | INFO ] ♻️ Proactively processing 1 early models for round 4.
[ 2026-05-15 06:28:47 | node_7 | INFO ] 🧩 Model added for round 4 (6/12) from ['node_17']
[ 2026-05-15 06:28:47 | node_34 | INFO ] 🧩 Model added for round 4 (1/11) from ['node_3']
[ 2026-05-15 06:28:47 | node_42 | INFO ] 🧩 Model added for round 4 (2/8) from ['node_5']
[ 2026-05-15 06:28:47 | node_42 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:47 | node_34 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:47 | node_16 | INFO ] 🧩 Model added for round 4 (8/11) from ['node_36']
[ 2026-05-15 06:28:47 | node_23 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:48 | node_23 | INFO ] ✅ [FORCE] Local model added for round 4. (5/7)
[ 2026-05-15 06:28:48 | node_38 | INFO ] 🎉 Round 4 of 100 finished.
[ 2026-05-15 06:28:48 | node_30 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:48 | node_23 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_1', 'node_14', 'node_18', 'node_29', 'node_41', 'node_44']
[ 2026-05-15 06:28:48 | node_30 | INFO ] ✅ [FORCE] Local model added for round 4. (3/9)
[ 2026-05-15 06:28:48 | node_8 | INFO ] 🧩 Model added for round 4 (8/9) from ['node_14']
[ 2026-05-15 06:28:48 | node_16 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:48 | node_38 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-15 06:28:48 | node_32 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:48 | node_30 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_7', 'node_27', 'node_33', 'node_35', 'node_38', 'node_44', 'node_47', 'node_48']
[ 2026-05-15 06:28:48 | node_16 | INFO ] ✅ [FORCE] Local model added for round 4. (9/11)
[ 2026-05-15 06:28:48 | node_32 | INFO ] ✅ [FORCE] Local model added for round 4. (4/8)
[ 2026-05-15 06:28:48 | node_32 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_4', 'node_10', 'node_18', 'node_21', 'node_38', 'node_46', 'node_48']
[ 2026-05-15 06:28:48 | node_16 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_7', 'node_9', 'node_15', 'node_36', 'node_39', 'node_42', 'node_48']
[ 2026-05-15 06:28:48 | node_26 | INFO ] 🧩 Model added for round 4 (7/9) from ['node_45']
[ 2026-05-15 06:28:48 | node_42 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:48 | node_34 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:48 | node_38 | INFO ] ♻️ Proactively processing 2 early models for round 4.
[ 2026-05-15 06:28:48 | node_38 | INFO ] 🧩 Model added for round 4 (1/12) from ['node_37']
[ 2026-05-15 06:28:48 | node_1 | INFO ] 🧩 Model added for round 4 (6/10) from ['node_23']
[ 2026-05-15 06:28:49 | node_28 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:49 | node_38 | INFO ] 🧩 Model added for round 4 (2/12) from ['node_43']
[ 2026-05-15 06:28:49 | node_28 | INFO ] 🧩 Model added for round 4 (6/12) from ['node_18']
[ 2026-05-15 06:28:49 | node_7 | INFO ] 🧩 Model added for round 4 (7/12) from ['node_30']
[ 2026-05-15 06:28:49 | node_38 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-15 06:28:49 | node_4 | INFO ] 🧩 Model added for round 4 (4/4) from ['node_32']
[ 2026-05-15 06:28:49 | node_10 | INFO ] 🧩 Model added for round 4 (5/7) from ['node_49']
[ 2026-05-15 06:28:49 | node_28 | INFO ] ✅ [FORCE] Local model added for round 4. (7/12)
[ 2026-05-15 06:28:49 | node_22 | INFO ] 🧩 Model added for round 4 (5/9) from ['node_11']
[ 2026-05-15 06:28:49 | node_28 | INFO ] 📤 Sending model to 11 direct neighbors: ['node', 'node_1', 'node_38', 'node_20', 'node_17', 'node_18', 'node_29', 'node_37', 'node_43', 'node_45', 'node_48']
[ 2026-05-15 06:28:49 | node_1 | INFO ] 🧩 Model added for round 4 (7/10) from ['node_16']
[ 2026-05-15 06:28:49 | node_31 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:50 | node_31 | INFO ] ✅ [FORCE] Local model added for round 4. (1/7)
[ 2026-05-15 06:28:50 | node_31 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_18', 'node_19', 'node_27', 'node_34', 'node_41', 'node_48']
[ 2026-05-15 06:28:50 | node | INFO ] 🧩 Model added for round 4 (4/9) from ['node_28']
[ 2026-05-15 06:28:50 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-15 06:28:50 | node_20 | INFO ] 🧩 Model added for round 4 (3/7) from ['node_15']
[ 2026-05-15 06:28:50 | node_38 | INFO ] 🎓 Training step done.
[ 2026-05-15 06:28:50 | node_15 | INFO ] 🧩 Model added for round 4 (8/11) from ['node_20']
[ 2026-05-15 06:28:50 | node_17 | INFO ] 🧩 Model added for round 4 (7/10) from ['node_7']
[ 2026-05-15 06:28:50 | node_27 | INFO ] 🧩 Model added for round 4 (3/9) from ['node_9']
[ 2026-05-15 06:28:50 | node_10 | INFO ] 🧩 Model added for round 4 (6/7) from ['node_32']
[ 2026-05-15 06:28:50 | node_34 | INFO ] 🧩 Model added for round 4 (2/11) from ['node']
[ 2026-05-15 06:28:50 | node_47 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-15 06:28:50 | node_18 | INFO ] 🧩 Model added for round 4 (6/11) from ['node_31']
[ 2026-05-15 06:28:51 | node_47 | INFO ] ✅ [FORCE] Local model added for round 4. (5/9)
[ 2026-05-15 06:28:51 | node_18 | INFO ] 🧩 Model added for round 4 (7/11) from ['node_36']
[ 2026-05-15 06:28:51 | node_26 | INFO ] 🧩 Model added for round 4 (8/9) from ['node_17']
